salinity_sfile,temperature_sfile,pressure,doxy
34.604801,8.834,318.040009,
34.604496,8.825428,318.640015,
34.604004,8.811714,319.600006,80.244011
34.603802,8.806,320.0,
34.602921,8.793142,320.720001,
34.601593,8.773857,321.799988,81.886337
34.601398,8.771,321.959991,
34.600109,8.760904,322.799988,
34.598938,8.751769,323.559998,81.674614
34.598202,8.746,324.040009,
34.597794,8.73947,324.839996,
34.597404,8.733265,325.600006,78.899406
34.597198,8.73,326.0,
34.597343,8.73036,326.720001,
34.597569,8.73092,327.839996,75.191666
34.597599,8.731,328.0,
34.59824,8.7298,328.799988,
34.59901,8.72836,329.76001,73.897652
34.599201,8.728,330.0,
34.599201,8.728,330.720001,
34.599201,8.728,331.839996,73.406837
34.599201,8.728,332.0,
34.599281,8.727592,332.799988,
34.599377,8.727122,333.720001,73.437759
34.5994,8.727,333.959991,
34.5994,8.725201,334.679993,
34.5994,8.7228,335.640015,74.072701
34.5994,8.722,335.959991,
34.59956,8.7144,336.76001,
34.599762,8.7049,337.76001,74.928596
34.5998,8.703,337.959991,
34.599194,8.69616,338.720001,
34.598331,8.68644,339.799988,75.614075
34.598202,8.685,339.959991,
34.597572,8.679118,340.76001,
34.596851,8.672353,341.679993,76.137245
34.5966,8.67,342.0,
34.596413,8.662471,342.640015,
34.596096,8.649765,343.720001,76.545128
34.596001,8.646,344.040009,
34.595428,8.633347,344.839996,
34.594887,8.621326,345.600006,76.470856
34.594601,8.615,346.0,
34.594887,8.609285,346.559998,
34.59552,8.596633,347.799988,75.181213
34.5956,8.595,347.959991,
34.595287,8.587941,348.76001,
34.594925,8.579823,349.679993,73.664505
34.594799,8.577,350.0,
34.594624,8.56644,351.76001,70.335167
34.594601,8.565,352.0,
34.597794,8.5482,353.679993,68.834572
34.5984,8.545,354.0,
34.597874,8.54148,355.76001,68.927452
34.597801,8.541,356.0,
34.597294,8.53764,357.679993,69.174774
34.597198,8.537,358.0,
34.59774,8.5091,359.799988,69.209381
34.597801,8.506,360.0,
34.596077,8.4974,361.720001,69.648209
34.595798,8.496,362.0,
34.595463,8.49177,363.76001,70.800438
34.595402,8.491,364.079987,
34.594944,8.4644,365.600006,71.97599
34.594799,8.456,366.079987,
34.593185,8.432709,367.799988,72.760979
34.592999,8.43,368.0,
34.592281,8.412,369.799988,73.524673
34.592201,8.41,370.0,
34.59148,8.3974,371.799988,74.090111
34.5914,8.396,372.0,
34.590862,8.3906,373.799988,74.416656
34.590801,8.39,374.0,
34.590466,8.38328,375.679993,74.555069
34.590401,8.382,376.0,
34.589859,8.371177,377.839996,73.52327
34.589802,8.37,378.040009,
34.589622,8.357715,379.76001,70.89238
34.5896,8.356,380.0,
34.590336,8.351408,381.799988,68.527466
34.590401,8.351,381.959991,
34.590763,8.345589,383.799988,68.125542
34.590801,8.345,384.0,
34.590439,8.343197,385.839996,67.671997
34.590401,8.343,386.040009,
34.590752,8.337734,387.76001,67.329926
34.590801,8.337,388.0,
34.590473,8.326341,389.640015,68.030869
34.590401,8.324,390.0,
34.590023,8.306164,391.839996,69.12384
34.59,8.305,391.959991,
34.5891,8.2924,393.76001,69.390945
34.589001,8.291,393.959991,
34.58881,8.287235,395.880005,69.387474
34.588799,8.287,396.0,
34.58844,8.2852,397.799988,69.260231
34.588402,8.285,398.0,
34.588402,8.27884,399.76001,68.840492
34.588402,8.278,400.0,
34.588589,8.263918,401.839996,68.783867
34.5886,8.263,401.959991,
34.588413,8.24796,403.839996,70.315445
34.588402,8.247,403.959991,
34.586926,8.233177,405.839996,71.770226
34.5868,8.232,406.0,
34.586452,8.219059,407.76001,72.974159
34.586399,8.217,408.040009,
34.585682,8.211613,409.799988,73.795746
34.585602,8.211,410.0,
34.585232,8.20548,411.839996,74.666618
34.585201,8.205,412.0,
34.584671,8.197059,413.799988,75.57074
34.584599,8.196,414.040009,
34.584061,8.1825,415.839996,76.816002
34.584,8.181,416.040009,
34.583813,8.154715,417.880005,77.781815
34.583801,8.153,418.0,
34.582817,8.14152,419.640015,77.86422
34.5826,8.139,420.0,
34.582428,8.13126,421.720001,77.801567
34.582401,8.13,422.0,
34.58186,8.1264,423.799988,77.82341
34.581799,8.126,424.0,
34.581619,8.122408,425.76001,78.130219
34.5816,8.122,425.959991,
34.581253,8.119412,427.720001,78.841743
34.5812,8.119,428.0,
34.580658,8.100059,429.839996,79.408546
34.580601,8.098,430.040009,
34.579704,8.078627,431.559998,78.809006
34.579399,8.072,432.079987,
34.578579,8.05888,433.720001,75.823402
34.5784,8.056,434.079987,
34.577679,8.029901,435.880005,74.505486
34.577599,8.027,436.079987,
34.57835,7.994188,437.880005,73.781906
34.5784,7.992,438.0,
34.577171,7.970061,439.720001,72.941399
34.577,7.967,439.959991,
34.576344,7.9588,441.600006,72.420021
34.576199,7.957,441.959991,
34.575668,7.941118,443.76001,71.665054
34.5756,7.939,444.0,
34.574162,7.9228,445.799988,71.677017
34.574001,7.921,446.0,
34.573658,7.89692,447.720001,72.232208
34.573601,7.893,448.0,
34.572617,7.87332,449.640015,72.862602
34.572399,7.869,450.0,
34.572231,7.852137,451.720001,73.919182
34.572201,7.849,452.040009,
34.571144,7.83756,453.799988,74.410278
34.570999,7.836,454.040009,
34.57069,7.830572,455.559998,74.606628
34.570599,7.829,456.0,
34.569897,7.82108,457.76001,74.658302
34.569801,7.82,458.0,
34.570534,7.79056,459.839996,74.703949
34.570599,7.788,460.0,
34.56884,7.7704,461.76001,75.278976
34.5686,7.768,462.0,
34.568935,7.76548,463.679993,76.061028
34.569,7.765,464.0,
34.56918,7.7551,465.799988,76.282837
34.569199,7.754,466.0,
34.569016,7.74756,467.839996,76.958992
34.569,7.747,468.0,
34.569164,7.74372,469.640015,76.519859
34.569199,7.743,470.0,
34.569576,7.73266,471.880005,75.853241
34.569599,7.732,472.0,
34.568897,7.72232,473.76001,75.849266
34.568802,7.721,474.0,
