salinity_sfile,temperature_sfile,pressure,doxy
34.970573,13.473238,210.0,41.777428
34.962002,13.388,211.0,
34.958801,13.342199,211.399994,39.31287
34.9468,13.17045,212.899994,36.789272
34.945999,13.159,213.0,
34.936714,13.038285,214.300003,34.719368
34.931,12.964,215.100006,
34.928276,12.911889,215.800003,32.964828
34.924,12.83,216.899994,
34.919998,12.772,217.5,31.657551
34.91,12.627,219.0,
34.90963,12.620684,219.100006,30.789873
34.90337,12.513316,220.799988,29.840183
34.903,12.507,220.899994,
34.899429,12.457,222.399994,29.054716
34.897999,12.437,223.0,
34.895473,12.407316,224.199997,28.327322
34.894001,12.39,224.899994,
34.893452,12.3493,226.0,27.818083
34.893002,12.316,226.899994,
34.890549,12.289,227.800003,27.534559
34.887001,12.25,229.100006,
34.886475,12.244473,229.600006,27.247892
34.884998,12.229,231.0,
34.884762,12.226143,231.5,26.730652
34.883999,12.217,233.100006,
34.883713,12.212429,233.400009,25.796814
34.882,12.185,235.199997,
34.881779,12.178223,235.399994,24.291031
34.880001,12.124,237.0,
34.8792,12.112,237.399994,22.762648
34.875999,12.064,239.0,
34.875427,12.059143,239.600006,21.087608
34.874001,12.047,241.100006,
34.874001,12.021334,241.699997,19.731869
34.874001,11.97,242.899994,
34.871727,11.941818,243.899994,19.150677
34.868999,11.908,245.100006,
34.868099,11.8945,246.0,19.012266
34.867001,11.878,247.100006,
34.866421,11.858315,248.199997,18.86615
34.866001,11.844,249.0,
34.864449,11.812965,250.5,
34.862278,11.769517,252.600006,18.474802
34.860001,11.724,254.800003,
34.857735,11.681794,256.899994,
34.855469,11.639588,259.0,
34.853207,11.597383,261.100006,
34.850834,11.553166,263.299988,17.667166
34.848999,11.519,265.0,
34.848434,11.508899,265.399994,
34.845463,11.455869,267.5,
34.842636,11.405364,269.5,
34.839947,11.357384,271.399994,
34.837261,11.309404,273.299988,16.919233
34.834999,11.269,274.899994,
34.834675,11.263353,275.199982,
34.83252,11.225706,277.199982,
34.830471,11.189941,279.100006,
34.828316,11.152294,281.100006,
34.826267,11.116529,283.0,16.549376
34.824108,11.078882,285.0,
34.824001,11.077,285.100006,
34.822399,11.050119,286.700012,
34.820499,11.0182,288.600006,
34.818699,10.98796,290.399994,
34.816799,10.95604,292.300018,16.977253
34.8148,10.922441,294.300018,
34.813999,10.909,295.100006,
34.813385,10.900225,296.100006,
34.812225,10.883552,298.0,
34.811062,10.866878,299.899994,
34.809959,10.851082,301.700012,16.826778
34.808918,10.836164,303.399994,
34.807999,10.823,304.899994,
34.807404,10.813297,305.299988,
34.804878,10.772059,307.0,
34.802059,10.72597,308.899994,
34.799236,10.679881,310.799988,15.809562
34.796413,10.633792,312.700012,
34.793594,10.587703,314.600006,
34.792999,10.578,315.0,
34.791199,10.5504,316.5,
34.788918,10.51544,318.399994,
34.78664,10.48048,320.299988,15.487219
34.784237,10.44368,322.299988,
34.781837,10.40688,324.299988,
34.780998,10.394,325.0,
34.779018,10.36303,326.399994,
34.776333,10.321,328.299988,
34.773361,10.274546,330.399994,16.854952
34.770393,10.228091,332.5,
34.767563,10.183848,334.5,
34.766998,10.175,334.899994,
34.765144,10.145123,336.699982,
34.763081,10.111928,338.700012,
34.760815,10.075413,340.899994,19.982124
34.758545,10.038897,343.100006,
34.757,10.014,344.600006,
34.756393,10.004847,345.300018,
34.754406,9.97477,347.600006,
34.750683,9.918539,351.899994,18.650871
34.748001,9.878,355.0,
34.740883,9.76675,363.899994,23.521027
34.740002,9.753,365.0,
34.731998,9.632,374.899994,
34.730335,9.606772,376.299988,30.42514
34.720001,9.45,385.0,
34.717274,9.411819,389.5,34.146885
34.714001,9.366,394.899994,
34.704998,9.22609,403.0,36.683422
34.702999,9.195,404.799988,
34.696999,9.084,414.799988,
34.695763,9.064764,416.599976,40.568871
34.689999,8.975,425.0,
34.687057,8.92551,429.899994,37.460045
34.683998,8.874,435.0,
34.677582,8.747287,443.100006,31.122515
34.675999,8.716,445.100006,
34.669998,8.623,455.100006,
34.669228,8.60914,456.200012,33.208866
34.662998,8.497,465.100006,
34.660267,8.44747,469.0,34.934429
34.655998,8.37,475.100006,
34.65239,8.308592,481.0,36.130814
34.650002,8.268,484.899994,
34.64344,8.14254,493.100006,39.51432
34.641998,8.115,494.899994,
34.637707,8.049156,502.200012,43.421276
34.636002,8.023,505.100006,
34.631878,7.953969,510.200012,46.807991
34.627998,7.889,515.0,
34.625408,7.83683,518.700012,48.005272
34.620998,7.748,525.0,
34.619362,7.713091,527.700012,49.724876
34.615002,7.62,534.900024,
34.613972,7.602495,537.5,51.215233
34.611,7.552,545.0,
34.609432,7.520061,548.100037,54.334522
34.605999,7.45,554.900024,
34.603806,7.404806,559.200012,55.410412
34.601002,7.347,564.700012,
34.599178,7.322686,570.900024,56.384312
34.598,7.307,574.900024,
34.595684,7.232089,582.700012,57.239967
34.595001,7.21,585.0,
34.589176,7.092559,594.900024,59.691349
34.589001,7.089,595.200012,
34.585999,7.03,604.900024,
34.585278,7.01368,607.300049,61.722958
34.583,6.962,614.900024,
34.581501,6.924,619.800049,63.349239
34.580002,6.886,624.700012,
34.578495,6.851386,632.299988,63.689865
34.577999,6.84,634.799988,
34.576,6.792,644.700012,
34.575943,6.789747,644.900024,63.951866
34.573002,6.676,655.0,
34.57235,6.657921,657.200012,64.344284
34.57,6.593,665.099976,
34.56958,6.56654,669.299988,62.705921
34.569,6.53,675.099976,
34.567829,6.458525,680.899963,58.865093
34.567001,6.408,685.0,
34.566628,6.378475,688.700012,57.102112
34.566002,6.329,694.900024,
34.565845,6.315667,696.5,55.760334
34.565056,6.249,704.5,52.906651
34.564999,6.244,705.099976,
34.565781,6.197333,712.799988,49.320225
34.566002,6.184,715.0,
34.565365,6.134364,721.299988,48.989452
34.564999,6.106,724.900024,
34.563938,6.06307,730.200012,50.762581
34.563,6.025,734.900024,
34.562061,5.99163,739.600037,53.777714
34.561001,5.954,744.900024,
34.561001,5.93606,749.5,53.650597
34.561001,5.915,754.900024,
34.559978,5.87012,760.0,56.485729
34.558998,5.827,764.900024,
34.558399,5.797696,771.0,58.961403
34.557999,5.778,775.099976,
34.555878,5.703051,782.099976,63.980549
34.555,5.672,785.0,
34.553246,5.606091,793.700012,67.544037
34.553001,5.597,794.900024,
34.550999,5.51,805.0,
34.550999,5.504871,805.700012,70.260849
34.550999,5.436,815.099976,
34.550728,5.428417,817.700012,72.09655
34.549999,5.408,824.700012,
34.549999,5.392039,829.900024,72.896889
34.549999,5.377,834.799988,
34.549999,5.3525,841.799988,73.170357
34.549999,5.342,844.799988,
34.549999,5.303364,853.299988,73.973648
34.549999,5.297,854.700012,
34.549999,5.248471,864.600037,75.60498
34.549999,5.247,864.900024,
34.549,5.204,875.0,
34.549,5.201275,875.299988,76.725235
34.549,5.115,884.799988,
34.549,5.10741,885.899963,78.887756
34.549,5.046,894.799988,
34.549,5.03934,896.599976,79.402863
34.549,5.009,904.799988,
34.549,4.992416,907.299988,80.346458
34.549,4.942,914.900024,
34.549339,4.91922,918.300049,81.257629
