id,platform,cycle,lat,lon,date
6902674_136,6902674,136,-11.133,-85.81900000000002,2019-10-13
3901272_109,3901272,109,-18.36609,-88.22039,2019-10-13
3901287_105,3901287,105,-19.33,-88.067,2019-10-13
3901809_195,3901809,195,-14.03465,-78.06919,2019-10-12
3901810_093,3901810,93,-18.05429,-80.62918,2019-10-12
3901808_180,3901808,180,-10.52664,-80.05178,2019-10-12
6902827_234,6902827,234,-12.27371,-86.90279333333334,2019-10-09
3901813_171,3901813,171,-16.44557,-87.09286,2019-10-09
3901813_170,3901813,170,-16.47517,-87.06833,2019-10-09
3901200_121,3901200,121,-19.69,-88.672,2019-10-09
3901809_194,3901809,194,-14.31351,-77.95873,2019-10-07
3901808_179,3901808,179,-10.55641,-80.04063,2019-10-07
3901243_162,3901243,162,-10.70357,-80.57294,2019-10-07
3901181_203,3901181,203,-9.941,-83.602,2019-10-06
3901269_110,3901269,110,-17.72076,-83.68122,2019-10-05
3901185_203,3901185,203,-15.735,-76.311,2019-10-05
3901282_108,3901282,108,-19.153,-87.102,2019-10-05
3901048_211,3901048,211,-18.78519,-85.85391,2019-10-05
6902827_233,6902827,233,-12.33679,-86.95903166666666,2019-10-04
3901813_169,3901813,169,-16.59757,-87.10319,2019-10-04
6902674_135,6902674,135,-10.932,-85.995,2019-10-03
3901272_108,3901272,108,-18.77098,-88.01434,2019-10-03
3901287_104,3901287,104,-19.597,-87.989,2019-10-03
3901809_193,3901809,193,-14.50854,-77.88913,2019-10-02
3901810_092,3901810,92,-18.08359,-80.44536,2019-10-02
3901808_178,3901808,178,-10.646,-80.00092,2019-10-02
6902827_232,6902827,232,-12.49622,-86.82034666666667,2019-09-29
3901813_168,3901813,168,-16.707,-87.11799,2019-09-29
3901200_120,3901200,120,-19.903,-88.728,2019-09-29
3901809_192,3901809,192,-14.60741,-77.83589,2019-09-28
3901808_177,3901808,177,-10.74825,-79.94786,2019-09-27
3901243_161,3901243,161,-10.69793,-80.58822,2019-09-27
3901181_202,3901181,202,-9.902,-83.398,2019-09-26
3901269_109,3901269,109,-17.8666,-83.76303,2019-09-25
3901048_210,3901048,210,-18.71326,-85.81121,2019-09-25
3901185_202,3901185,202,-15.56,-76.562,2019-09-25
3901282_107,3901282,107,-19.061,-86.976,2019-09-25
6902827_231,6902827,231,-12.304093333333334,-86.7797,2019-09-24
3901813_167,3901813,167,-16.83539,-87.16107,2019-09-24
6902674_134,6902674,134,-10.697,-86.031,2019-09-23
3901272_107,3901272,107,-19.11562,-87.69191,2019-09-23
3901287_103,3901287,103,-19.758,-87.89,2019-09-23
3901809_191,3901809,191,-14.59426,-77.7787,2019-09-23
3901810_091,3901810,91,-18.07375,-80.26705,2019-09-22
3901808_176,3901808,176,-10.85799,-79.88178,2019-09-22
6902827_230,6902827,230,-12.379105,-86.97601,2019-09-19
3901813_166,3901813,166,-16.92539,-87.24595,2019-09-19
3901809_190,3901809,190,-14.60661,-77.73581,2019-09-18
3901808_175,3901808,175,-10.93256,-79.84162,2019-09-17
3901243_160,3901243,160,-10.50676,-80.59777,2019-09-17
3901181_201,3901181,201,-9.944,-83.201,2019-09-16
3901269_108,3901269,108,-18.15223,-83.92268,2019-09-15
3901048_209,3901048,209,-18.60257,-85.77568,2019-09-15
3901185_201,3901185,201,-15.541,-76.761,2019-09-15
3901282_106,3901282,106,-19.032,-86.875,2019-09-15
6902827_229,6902827,229,-12.635583333333333,-86.90221833333334,2019-09-14
