salinity_sfile,temperature_sfile,pressure,doxy
34.638481,9.19818,421.309998,2.477017
34.634998,9.186,423.049988,
34.634998,9.185,425.049988,
34.634644,9.17435,425.759979,2.483196
34.633999,9.155,427.049988,
34.632,9.135,429.049988,
34.632053,9.134726,429.159973,2.482151
34.632999,9.13,431.049988,
34.631001,9.108,433.049988,
34.630642,9.10476,433.409973,2.489393
34.629002,9.09,435.049988,
34.625999,9.054,437.049988,
34.625633,9.025895,437.779999,2.490146
34.625,8.977,439.049988,
34.620998,8.899,441.049988,
34.62059,8.87276,441.869995,2.507172
34.619999,8.835,443.049988,
34.612999,8.78,445.049988,
34.612999,8.77844,445.129974,2.522986
34.612999,8.741,447.049988,
34.611,8.715,449.049988,
34.610825,8.71255,449.399994,2.524679
34.610001,8.701,451.049988,
34.609001,8.687,453.049988,
34.609001,8.679026,453.599976,2.527312
34.609001,8.658,455.049988,
34.608002,8.604,457.049988,
34.60733,8.58189,457.720001,2.535964
34.605999,8.538,459.049988,
34.602001,8.484,461.049988,
34.602402,8.4724,461.849976,2.544033
34.603001,8.455,463.049988,
34.603001,8.436,465.049988,
34.603432,8.43084,465.909973,2.548538
34.604,8.424,467.049988,
34.604,8.4,469.049988,
34.603565,8.394779,469.919983,2.54896
34.603001,8.388,471.049988,
34.602001,8.373,473.049988,
34.601562,8.36596,473.929993,2.555386
34.601002,8.357,475.049988,
34.601002,8.344,477.049988,
34.601002,8.32996,477.829987,2.558489
34.601002,8.308,479.049988,
34.598999,8.251,481.049988,
34.597698,8.234751,481.699982,2.559183
34.595001,8.201,483.049988,
34.595001,8.173,485.049988,
34.595001,8.1721,485.649994,2.579371
34.595001,8.17,487.049988,
34.595001,8.153,489.049988,
34.594559,8.14838,489.48999,2.574126
34.592999,8.132,491.049988,
34.592999,8.116,493.049988,
34.592865,8.11465,493.319977,2.581052
34.591999,8.106,495.049988,
34.592999,8.088,497.049988,
34.592999,8.08716,497.129974,2.58228
34.592999,8.067,499.049988,
34.592999,8.04,501.049988,
34.592228,8.01767,501.819977,2.585752
34.591,7.982,503.049988,
34.594002,7.982,505.049988,
34.594311,7.97239,505.669983,2.581385
34.595001,7.951,507.049988,
34.594002,7.926,509.049988,
34.594212,7.92159,509.470001,2.596071
34.595001,7.905,511.049988,
34.591999,7.879,513.049988,
34.591854,7.87465,513.339966,2.596012
34.591,7.849,515.049988,
34.59,7.791,517.049988,
34.59,7.78918,517.190002,2.614912
34.59,7.765,519.049988,
